tokens,type_token_ratio,avg_sentence_len,stopword_ratio,sections,layers,training_hours,flops_per_hour,energy_kwh
5.0,0.8,5.0,0.0,0.0,35,6.541860803621067,4.091666894501782e+20,1.3654574681503548
21.0,0.6190476190476191,21.0,0.0,0.0,53,1.7697173205433108,4.871575209283756e+20,0.6877332703719415
30.0,0.43333333333333335,30.0,0.0,0.0,51,4.508992549895195,1.773565974974616e+20,0.6110904316047013
18.0,0.6666666666666666,18.0,0.0,0.0,54,7.192638108137504,3.103459729601453e+20,1.8100960658189615
25.0,0.4,25.0,0.0,0.0,23,9.851827981218833,6.704604826246889e+19,0.2199056632626063
6.0,0.8333333333333334,6.0,0.0,0.0,24,1.4039682800876967,3.250947162841672e+20,0.16193876320497597
30.0,0.4,30.0,0.0,0.0,6,6.746850007696087,3.4575154128136195e+20,0.20784658059589858
18.0,0.6666666666666666,18.0,0.0,0.0,7,9.47025855413914,2.017147396897175e+19,0.02008033948523505
31.0,0.45161290322580644,31.0,0.0,0.0,56,6.499719439705337,2.590621179457872e+20,1.426813280111186
11.0,0.7272727272727273,11.0,0.0,0.0,7,3.0506389776071523,6.270563475430175e+19,0.019729622172614914
7.0,0.8571428571428571,7.0,0.0,0.0,9,2.15831893759439,1.3794423443743928e+20,0.04006882559831982
16.0,0.5,16.0,0.0,0.0,26,6.695658014641456,4.0287319348606167e+20,0.9959174160327049
26.0,0.5,26.0,0.0,0.0,58,9.273428194790155,1.3168993667930975e+20,1.058917409643537
8.0,0.75,8.0,0.0,0.0,47,2.4510635403381302,2.9072993828840017e+20,0.4889844400612529
14.0,0.6428571428571429,14.0,0.0,0.0,36,6.396984928583083,3.981659294802604e+20,1.3407003740749228
7.0,1.0,7.0,0.0,0.0,44,5.179156565150054,1.520937268992477e+20,0.5380896358430811
23.0,0.5217391304347826,23.0,0.0,0.0,37,1.1134127715085507,2.615467142762597e+20,0.15959512445617396
23.0,0.43478260869565216,23.0,0.0,0.0,54,7.733899260767956,7.237982631169441e+19,0.4372221311164515
9.0,0.8888888888888888,9.0,0.0,0.0,52,0.8622621789924929,4.425638700830098e+20,0.3022277808055794
7.0,1.0,7.0,0.0,0.0,28,7.202802389968242,1.4741935459947512e+20,0.46157857889806264
38.0,0.34210526315789475,38.0,0.0,0.0,43,2.85819967362442,2.3229564009548576e+20,0.434481886288954
38.0,0.3157894736842105,38.0,0.0,0.0,37,2.2352419116395583,3.6951732354341575e+20,0.46186630446055155
14.0,0.5,14.0,0.0,0.0,18,6.813427456974947,3.55817154982186e+20,0.6131141630374972
25.0,0.44,25.0,0.0,0.0,8,6.645157645850515,3.619359041089841e+20,0.281591583129463
36.0,0.3333333333333333,36.0,0.0,0.0,47,1.9228170296176066,2.8459914518644792e+20,0.3866559487636106
7.0,0.5714285714285714,7.0,0.0,0.0,28,3.938316512648731,4.255325461103087e+20,0.6480635125611657
11.0,0.8181818181818182,11.0,0.0,0.0,32,2.318821812813193,2.7074715040938905e+20,0.3033142579456763
5.0,1.0,5.0,0.0,0.0,23,0.8249679534966163,4.615802025260713e+20,0.13465646594043562
19.0,0.631578947368421,19.0,0.0,0.0,34,9.00359766723541,6.234479133530805e+19,0.2853478384994859
20.0,0.5,20.0,0.0,0.0,28,7.849302834649724,2.7106020930305366e+20,0.8638192697127419
29.0,0.3793103448275862,29.0,0.0,0.0,47,0.9308745111834735,3.26105085056794e+20,0.20962091987081186
20.0,0.55,20.0,0.0,0.0,35,5.3468298668461145,3.96941890763116e+20,1.0919648994428497
39.0,0.358974358974359,39.0,0.0,0.0,56,3.734552361024597,1.7992380445338708e+19,0.05780052657177197
27.0,0.48148148148148145,27.0,0.0,0.0,42,9.12914165840357,1.4212302918946775e+20,0.8147263859946111
37.0,0.3783783783783784,37.0,0.0,0.0,32,1.1957609330798409,4.926448826168689e+20,0.28819973428453854
5.0,0.8,5.0,0.0,0.0,44,3.1366287438694123,1.0951212590120383e+20,0.22028583296501075
19.0,0.5789473684210527,19.0,0.0,0.0,32,9.081818160125877,1.9504935239225423e+20,0.8355800006666024
5.0,1.0,5.0,0.0,0.0,41,8.440710500704245,2.069261245926766e+20,1.1010151893305171
21.0,0.47619047619047616,21.0,0.0,0.0,15,9.822275310223898,4.3493757656495535e+20,0.9278797844002766
28.0,0.39285714285714285,28.0,0.0,0.0,39,3.624616684160395,1.3840708842889516e+20,0.28704991895770726
33.0,0.36363636363636365,33.0,0.0,0.0,2,8.03840850158748,1.3055905387109753e+20,0.03133672799759719
6.0,1.0,6.0,0.0,0.0,18,6.609770630307102,3.4683594137096775e+20,0.6375459238307101
7.0,0.7142857142857143,7.0,0.0,0.0,18,1.0811068250206584,4.511083283306815e+20,0.12625411951462837
35.0,0.4,35.0,0.0,0.0,42,3.192950941518475,2.1410506529851117e+20,0.43714526585699787
7.0,0.8571428571428571,7.0,0.0,0.0,14,5.212970142507368,1.634439621786866e+19,0.017837216538859845
15.0,0.6,15.0,0.0,0.0,20,7.120210555962007,7.011385901454313e+19,0.14502499005116604
34.0,0.38235294117647056,34.0,0.0,0.0,11,5.178984914604894,2.484214484707038e+20,0.2134080616767746
29.0,0.4482758620689655,29.0,0.0,0.0,39,9.667682215899738,1.4078759010624428e+20,0.7945443148082206
9.0,0.7777777777777778,9.0,0.0,0.0,59,9.139173364518049,1.6593379417592037e+20,1.3229631164985158
30.0,0.4,30.0,0.0,0.0,43,7.732928627055557,1.9796640825373622e+20,0.9775307204185458
32.0,0.4375,32.0,0.0,0.0,21,4.030005207554002,1.5640836492303143e+19,0.020053838397482555
38.0,0.34210526315789475,38.0,0.0,0.0,47,8.884337637100229,2.2547790377361762e+20,1.4328360414587724
36.0,0.3611111111111111,36.0,0.0,0.0,2,0.7708076187734715,1.4743755146183522e+19,0.0003442210701991121
31.0,0.41935483870967744,31.0,0.0,0.0,13,5.832970783571166,2.4330661951294915e+20,0.2767887147400666
23.0,0.5217391304347826,23.0,0.0,0.0,2,4.310479995382064,1.838204133321665e+20,0.023472632347349913
27.0,0.48148148148148145,27.0,0.0,0.0,6,7.866783906539549,4.64371596357295e+20,0.32770435183984103
11.0,0.8181818181818182,11.0,0.0,0.0,8,1.9789414618602592,2.3976023072135594e+20,0.05730752579289943
29.0,0.4827586206896552,29.0,0.0,0.0,13,2.0340238466477443,3.757529733785002e+20,0.15009018405205438
6.0,0.8333333333333334,6.0,0.0,0.0,55,1.6334775527181842,3.8465490363415875e+20,0.5108807078909007
16.0,0.6875,16.0,0.0,0.0,48,6.632626175704068,1.398492050036707e+20,0.6656224363916795
27.0,0.5185185185185185,27.0,0.0,0.0,24,7.677661940628395,2.2666020541189967e+20,0.6306172131894868
21.0,0.5238095238095238,21.0,0.0,0.0,52,6.521210848269406,2.319679800715126e+20,1.1539760333546136
39.0,0.3076923076923077,39.0,0.0,0.0,8,9.991282134897064,4.52473139498789e+20,0.5481280112758783
10.0,0.7,10.0,0.0,0.0,28,2.865305532599968,2.6805245396273788e+20,0.312904457873884
31.0,0.41935483870967744,31.0,0.0,0.0,32,3.310138865921521,2.1639447356774026e+20,0.343877418672464
7.0,0.8571428571428571,7.0,0.0,0.0,48,1.8961838922119207,6.72665464003796e+19,0.09155156036354205
22.0,0.5,22.0,0.0,0.0,55,1.513319087722919,3.560388735241167e+20,0.43413844105416316
22.0,0.5,22.0,0.0,0.0,21,3.816642565695035,1.7065883429094392e+20,0.2003859111994389
19.0,0.47368421052631576,19.0,0.0,0.0,43,1.635421062716075,4.7401417671423584e+20,0.47733624226372323
24.0,0.4166666666666667,24.0,0.0,0.0,31,4.244065685298239,3.463538607949716e+20,0.6592229199188511
5.0,1.0,5.0,0.0,0.0,16,8.039187961096664,3.383267051661617e+20,0.6690885058719696
33.0,0.3939393939393939,33.0,0.0,0.0,28,4.789217272291434,1.9984417366014552e+20,0.4033410487658995
16.0,0.6875,16.0,0.0,0.0,22,0.9498966113533198,4.811046937463221e+19,0.015030720734749127
27.0,0.4074074074074074,27.0,0.0,0.0,3,7.878579685773617,1.7631699672829955e+20,0.06107144744411509
21.0,0.5238095238095238,21.0,0.0,0.0,49,2.9717484832647845,4.38006193255217e+20,0.9356761152242026
38.0,0.34210526315789475,38.0,0.0,0.0,42,1.1065983305047635,1.4828263364956783e+20,0.10488157190551942
6.0,1.0,6.0,0.0,0.0,50,4.7038091404743785,3.8626749245082114e+20,1.403577313881029
8.0,0.75,8.0,0.0,0.0,28,9.516160058766381,2.285815726681908e+19,0.08892294585195733
25.0,0.48,25.0,0.0,0.0,14,3.067483059763818,4.919230074892028e+20,0.31255202239549185
12.0,0.9166666666666666,12.0,0.0,0.0,38,4.873053024592234,2.1479173509895487e+20,0.6191529204737298
14.0,0.7142857142857143,14.0,0.0,0.0,34,8.177068112251506,2.0109667150466394e+20,0.8334428555237732
7.0,0.7142857142857143,7.0,0.0,0.0,34,7.699304194351958,4.012022139000188e+20,1.510488123233179
32.0,0.40625,32.0,0.0,0.0,9,1.7909783453202262,3.293631027495698e+20,0.07976681843578831
5.0,1.0,5.0,0.0,0.0,53,8.952536345970715,1.4058981591904652e+20,1.025630551634595
20.0,0.45,20.0,0.0,0.0,59,8.992864023151235,3.882410250679686e+20,2.9456931225444634
15.0,0.6,15.0,0.0,0.0,34,5.523344408002502,2.692072547746861e+20,0.7343176076574247
28.0,0.5,28.0,0.0,0.0,39,1.7352765026971602,3.990622735231851e+20,0.40780346622604374
22.0,0.45454545454545453,22.0,0.0,0.0,55,2.642444389128119,5.724412724935682e+19,0.12036866449132161
6.0,0.8333333333333334,6.0,0.0,0.0,7,6.191266363488194,4.310533605031964e+20,0.27617281934013516
14.0,0.7142857142857143,14.0,0.0,0.0,8,7.249318846211741,1.3429064640331409e+20,0.11609870255926939
16.0,0.6875,16.0,0.0,0.0,29,8.602326123728412,8.849249529978698e+19,0.33003616738009967
5.0,0.8,5.0,0.0,0.0,47,4.418965585908079,2.8660674211596416e+20,0.8675878137515315
23.0,0.43478260869565216,23.0,0.0,0.0,10,5.28674471842904,8.612175037688e+19,0.06585572233647312
23.0,0.43478260869565216,23.0,0.0,0.0,29,0.7860321923806672,4.1149215050831417e+20,0.13567262123276513
15.0,0.6,15.0,0.0,0.0,27,4.156787923033102,2.7538082087363202e+20,0.44892259325577005
20.0,0.55,20.0,0.0,0.0,26,0.8756103316765802,3.592303095017831e+20,0.1202193934664245
37.0,0.2972972972972973,37.0,0.0,0.0,20,4.006279970133203,4.885704781129178e+20,0.5858031502415678
26.0,0.38461538461538464,26.0,0.0,0.0,56,0.8439706844098283,2.6206262478842384e+20,0.17944970441807737
16.0,0.625,16.0,0.0,0.0,46,1.9385685565631596,4.5167218451572746e+20,0.59207902596779
6.0,0.8333333333333334,6.0,0.0,0.0,46,5.000627618387342,4.3546804513263465e+20,1.4808497898402515
37.0,0.32432432432432434,37.0,0.0,0.0,22,7.206233493558882,3.4645478384432965e+20,0.8278602399220979
36.0,0.3611111111111111,36.0,0.0,0.0,53,0.8988885385216687,2.463928687283795e+20,0.1777719322546865
27.0,0.4444444444444444,27.0,0.0,0.0,39,5.058949808824956,4.051960698505614e+20,1.1834050589173417
7.0,0.7142857142857143,7.0,0.0,0.0,59,5.93800561934497,4.5318920928772415e+19,0.22834724417095642
9.0,0.5555555555555556,9.0,0.0,0.0,51,5.459809825926606,4.246092901512446e+19,0.1643104503510319
28.0,0.42857142857142855,28.0,0.0,0.0,40,1.5652592385113304,1.944639260268717e+20,0.18037071752643566
9.0,0.7777777777777778,9.0,0.0,0.0,2,2.342447516334067,2.150554361189703e+19,0.0014897186513218152
16.0,0.6875,16.0,0.0,0.0,52,3.8639437793830704,4.992992607247622e+20,1.4998100454632755
19.0,0.47368421052631576,19.0,0.0,0.0,34,5.331366391304756,2.983666364591032e+20,0.774466687981073
9.0,0.5555555555555556,9.0,0.0,0.0,17,7.685758725433359,3.041618089019944e+20,0.5522914915240016
10.0,0.7,10.0,0.0,0.0,21,8.755035816158971,9.741564793887816e+19,0.260596716079277
22.0,0.4090909090909091,22.0,0.0,0.0,17,1.4125930780793354,1.0820988949106159e+20,0.0371239901612801
37.0,0.32432432432432434,37.0,0.0,0.0,46,4.2732764866514845,2.9646186618055806e+20,0.8783490073366671
37.0,0.32432432432432434,37.0,0.0,0.0,52,9.27528696864579,2.7298544464597772e+20,1.984493323426648
25.0,0.48,25.0,0.0,0.0,52,6.302589013347929,1.0466283836703834e+20,0.507492711577957
20.0,0.6,20.0,0.0,0.0,47,2.6671034382699657,1.5223699557830414e+20,0.28434407958145075
19.0,0.5789473684210527,19.0,0.0,0.0,23,1.2923508673861115,4.85741380567602e+20,0.21283062538947597
17.0,0.5882352941176471,17.0,0.0,0.0,3,3.095499407526092,3.241582196650963e+20,0.0440344142453097
35.0,0.4,35.0,0.0,0.0,27,9.22337210469369,4.7528375505141164e+20,1.8020372583914228
20.0,0.5,20.0,0.0,0.0,10,3.5581016712447164,4.201810963630616e+20,0.2167818238732528
36.0,0.3611111111111111,36.0,0.0,0.0,20,2.794081374232924,1.9546927669373164e+20,0.1654249066507949
36.0,0.3611111111111111,36.0,0.0,0.0,24,4.173484735361193,8.502817338478736e+19,0.12898115658108955
5.0,1.0,5.0,0.0,0.0,51,3.036780399028191,4.935352965385307e+20,1.1752138635586566
16.0,0.5625,16.0,0.0,0.0,54,4.745441060564741,4.673782112496777e+20,1.7306396632188106
15.0,0.5333333333333333,15.0,0.0,0.0,44,4.629228680708641,1.746170957193526e+19,0.05071271194522246
16.0,0.6875,16.0,0.0,0.0,6,3.3295341945332173,7.245702120301406e+19,0.021639957236731996
28.0,0.39285714285714285,28.0,0.0,0.0,40,1.1971715623322425,4.977690599175941e+20,0.3497169526554497
10.0,0.7,10.0,0.0,0.0,31,7.4415554598854134,1.4413084138132992e+19,0.04837771278607014
26.0,0.5,26.0,0.0,0.0,24,4.066558558705338,1.5697273329733167e+20,0.22903596577202004
10.0,0.8,10.0,0.0,0.0,27,9.375887084298805,6.323159118859622e+19,0.23930481440380716
28.0,0.4642857142857143,28.0,0.0,0.0,8,4.449877554055886,3.1284453294433497e+19,0.01665770855675227
29.0,0.3793103448275862,29.0,0.0,0.0,50,7.439092489026857,4.498471731433829e+20,2.4583460306574922
18.0,0.5555555555555556,18.0,0.0,0.0,50,8.23842997471077,2.9270136195334495e+20,1.7569725957733993
25.0,0.52,25.0,0.0,0.0,34,1.6670183650961032,6.164284016544725e+19,0.05225024837021929
19.0,0.5263157894736842,19.0,0.0,0.0,18,5.292241711100979,4.3953726979919846e+20,0.6083890131858968
17.0,0.5882352941176471,17.0,0.0,0.0,49,6.402523689994566,3.207972609140845e+20,1.4721807368973805
18.0,0.5555555555555556,18.0,0.0,0.0,51,1.3441444266763385,7.353700144183554e+19,0.07345947399168658
9.0,0.8888888888888888,9.0,0.0,0.0,18,0.9456934130728201,4.333090110768722e+20,0.1123404954841759
39.0,0.358974358974359,39.0,0.0,0.0,10,2.2799964559467694,3.711117093791207e+19,0.012997368100214401
31.0,0.3548387096774194,31.0,0.0,0.0,33,8.147142063732069,2.8040253166523865e+20,1.1115447036733304
6.0,1.0,6.0,0.0,0.0,21,3.2191073627559685,3.925322917631483e+19,0.04099761849488291
5.0,1.0,5.0,0.0,0.0,40,5.047706845774595,2.0615633669144583e+20,0.6399793024905924
13.0,0.6923076923076923,13.0,0.0,0.0,28,2.8519604444366684,1.3113113206324253e+20,0.1543936588099008
13.0,0.6923076923076923,13.0,0.0,0.0,37,7.532474660760841,3.952730242418132e+20,1.6242717824069444
5.0,0.8,5.0,0.0,0.0,4,2.8444587568824873,3.87957683885865e+20,0.06433577750065049
28.0,0.42857142857142855,28.0,0.0,0.0,27,6.2777280382511105,1.2012449787664643e+20,0.30163279837573226
8.0,1.0,8.0,0.0,0.0,5,4.968492201501847,4.7163336227147014e+19,0.018277792122828377
29.0,0.4482758620689655,29.0,0.0,0.0,56,8.465259649197712,2.249833293752749e+20,1.5964136253273846
35.0,0.37142857142857144,35.0,0.0,0.0,33,5.070746681982239,6.475066960821331e+19,0.16372504293013743
23.0,0.5652173913043478,23.0,0.0,0.0,54,6.618744262506592,3.314443536156759e+20,1.7752598620745177
24.0,0.5,24.0,0.0,0.0,22,4.795572411694721,3.083692463801479e+20,0.4814995756609454
19.0,0.5263157894736842,19.0,0.0,0.0,41,8.405599653293265,3.538732453061735e+20,1.7720410034484442
11.0,0.6363636363636364,11.0,0.0,0.0,18,4.015345884769063,3.970826153690874e+20,0.41242676890588403
21.0,0.5714285714285714,21.0,0.0,0.0,41,9.75421019411204,4.679184965447646e+19,0.27809031504591575
13.0,0.6923076923076923,13.0,0.0,0.0,29,4.1252640902899635,3.7989550297361416e+20,0.6700944585390861
14.0,0.6428571428571429,14.0,0.0,0.0,28,4.488467879438841,3.4535971102250264e+20,0.6346256660266151
26.0,0.46153846153846156,26.0,0.0,0.0,42,1.656580763256649,2.5095889798033657e+20,0.2583529002255309
14.0,0.5714285714285714,14.0,0.0,0.0,54,8.710958239258618,3.315587857690631e+20,2.2358340655241387
34.0,0.38235294117647056,34.0,0.0,0.0,53,8.635234470804349,4.989352409232642e+20,3.4433295101580343
14.0,0.7142857142857143,14.0,0.0,0.0,7,8.251656961217066,1.478578057914807e+20,0.12731450197502384
32.0,0.375,32.0,0.0,0.0,5,8.54061389311762,7.153742948636668e+19,0.04551753052911431
9.0,0.6666666666666666,9.0,0.0,0.0,33,6.075082823190797,4.7659705430662624e+20,1.3703046172983226
19.0,0.5263157894736842,19.0,0.0,0.0,21,2.4619131000857015,3.854099208291159e+20,0.289526542129064
15.0,0.6666666666666666,15.0,0.0,0.0,40,6.455401056447888,3.300156982509394e+20,1.2604770148873214
10.0,0.7,10.0,0.0,0.0,51,9.892156750768217,2.7782721429780664e+20,2.0393836977873496
34.0,0.38235294117647056,34.0,0.0,0.0,8,8.32007310023478,2.3558474427429005e+20,0.23645510399073294
20.0,0.5,20.0,0.0,0.0,24,8.240031444047512,4.180660890319122e+20,1.1988174463208974
26.0,0.4230769230769231,26.0,0.0,0.0,55,5.458636266147653,5.834196513705049e+19,0.2564705056188351
39.0,0.358974358974359,39.0,0.0,0.0,18,4.83054105988617,2.269355676349108e+20,0.3031010499167555
11.0,0.8181818181818182,11.0,0.0,0.0,24,0.5147382369286517,3.90427825221653e+20,0.07281988855983731
11.0,0.7272727272727273,11.0,0.0,0.0,9,2.999144081346354,4.9866815636651134e+20,0.19832379347354528
7.0,0.7142857142857143,7.0,0.0,0.0,14,5.775195174190162,3.7246674624032204e+20,0.4331175730965191
13.0,0.6923076923076923,13.0,0.0,0.0,44,1.6426245382652411,1.429897055537338e+20,0.15237645801293984
27.0,0.4074074074074074,27.0,0.0,0.0,19,2.386124518125542,3.3826275085704794e+19,0.02247375941930687
30.0,0.43333333333333335,30.0,0.0,0.0,14,3.0008047906523325,1.0614641741485598e+20,0.06681585993186644
32.0,0.4375,32.0,0.0,0.0,22,4.831902529578894,2.7755586937087287e+19,0.04469962650072861
38.0,0.34210526315789475,38.0,0.0,0.0,44,1.7579988635106465,3.541332509420814e+20,0.4168766482843215
35.0,0.4,35.0,0.0,0.0,41,8.90290795257349,3.2176922775409564e+20,1.7882060070079395
17.0,0.5882352941176471,17.0,0.0,0.0,3,9.828174221151977,4.03024705024909e+20,0.173823694068803
36.0,0.3333333333333333,36.0,0.0,0.0,51,1.7241810295835491,2.3091351140931263e+20,0.30525140470548184
13.0,0.6923076923076923,13.0,0.0,0.0,58,6.152030718931729,4.405188795553613e+19,0.23175714622740728
21.0,0.47619047619047616,21.0,0.0,0.0,56,7.06935623686356,4.3100357448929365e+20,2.4706440861151338
34.0,0.38235294117647056,34.0,0.0,0.0,52,1.2529147561151583,3.999704080238752e+20,0.39294985172419733
29.0,0.3793103448275862,29.0,0.0,0.0,4,4.467798066442635,3.187705843771195e+20,0.08369891351945974
14.0,0.7857142857142857,14.0,0.0,0.0,21,4.139537422744671,9.11040368858581e+19,0.12032287027512903
23.0,0.5217391304347826,23.0,0.0,0.0,48,5.0909681052058255,4.3429783829465976e+20,1.5719607927465862
9.0,0.7777777777777778,9.0,0.0,0.0,39,6.875306286492598,4.3830848310947054e+20,1.7377628107803715
8.0,0.875,8.0,0.0,0.0,46,6.400251381734333,2.4975743984712558e+20,1.1103253234788046
27.0,0.4444444444444444,27.0,0.0,0.0,15,1.5035871090005952,1.2943132291292016e+20,0.04321181043933245
10.0,0.7,10.0,0.0,0.0,35,5.7201777186895875,3.4234270514127516e+20,0.9972444723579924
17.0,0.6470588235294118,17.0,0.0,0.0,29,9.363192378526412,2.0079319689776398e+20,0.8103717480426988
10.0,0.7,10.0,0.0,0.0,31,8.939521344195072,3.5296705319938216e+19,0.14232235519742484
36.0,0.3888888888888889,36.0,0.0,0.0,17,4.074583424583606,1.8351983394011968e+20,0.19392918437008072
24.0,0.5,24.0,0.0,0.0,58,2.0614378771197854,1.5701258841649047e+20,0.27783978465876635
15.0,0.6,15.0,0.0,0.0,44,5.794690024878137,4.185709839202486e+20,1.5501300871499955
20.0,0.6,20.0,0.0,0.0,29,4.6131238862095225,1.2901511146378324e+20,0.2571697993754805
10.0,0.7,10.0,0.0,0.0,51,7.260682907754999,3.5730222592016423e+20,1.925069271072115
13.0,0.6923076923076923,13.0,0.0,0.0,17,2.994156503661136,2.3902657688553567e+20,0.17938731518266818
38.0,0.3684210526315789,38.0,0.0,0.0,53,6.642325059768617,2.057114071696779e+20,1.1097306042527104
37.0,0.3783783783783784,37.0,0.0,0.0,33,0.7276049059959786,1.830874580810746e+20,0.0672099256814875
25.0,0.44,25.0,0.0,0.0,42,2.5273065041573783,7.966287007763307e+19,0.12375304143593671
19.0,0.5789473684210527,19.0,0.0,0.0,50,5.323863442507236,2.2143107956439165e+20,0.868872861657873
20.0,0.6,20.0,0.0,0.0,22,5.360391586942362,3.571485723561566e+20,0.6275587431947156
36.0,0.2777777777777778,36.0,0.0,0.0,39,5.801050431284109,8.91796528914011e+19,0.2988303239719562
8.0,0.75,8.0,0.0,0.0,34,9.370242639446925,2.2512621987067983e+20,1.0471494980479907
9.0,0.6666666666666666,9.0,0.0,0.0,36,5.229144440721753,1.709805799843007e+20,0.461614613681673
11.0,0.6363636363636364,11.0,0.0,0.0,25,0.7850435909707436,1.1591342651129867e+20,0.032691739570882915
19.0,0.5263157894736842,19.0,0.0,0.0,9,3.44946261647814,2.3007396478286766e+19,0.010378507621051039
16.0,0.75,16.0,0.0,0.0,15,4.302494917965172,4.4027592255717645e+20,0.4318969616014668
37.0,0.32432432432432434,37.0,0.0,0.0,50,5.991132358184127,1.7956421106079564e+20,0.8107335625994344
11.0,0.7272727272727273,11.0,0.0,0.0,31,1.149618893515322,1.458428529050956e+20,0.07658153776381973
17.0,0.5882352941176471,17.0,0.0,0.0,48,9.78960886453986,3.951212292315327e+20,2.7159398485589348
